"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3S4TINXCC0OP0VV12KAZ0KX9P4IOBN","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3NVC2EB65Q0ZEYTKJH9S9CTMV993YY","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:13 PDT 2017","Sat Oct 07 12:55:24 PDT 2017","Tue Oct 10 12:55:24 PDT 2017","Sat Oct 07 13:57:03 PDT 2017","","","71","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1376773032420044","Monique Luong","wsj|8304333127_10156668072748128|10156668072748128_1376773032420044|Monique Luong","5"
"3B9J25CZ25EN8SF0N1N3V9DS4ELCSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","338JKRMM260DCO2GIWKEAKCPBNOAH2","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:56:58 PDT 2017","Sat Oct 07 13:15:20 PDT 2017","Tue Oct 10 13:15:20 PDT 2017","Sat Oct 07 13:57:41 PDT 2017","","","1102","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_170551150177123","Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","wsj|8304333127_10156668072748128|10156668072748128_170551150177123|Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","6"
"3B9J25CZ25EN8SF0N1N3V9DS4ELCSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3KOPY89HM839J9YLXH8PZPEYI503J4","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:57:49 PDT 2017","Sat Oct 07 13:03:59 PDT 2017","Tue Oct 10 13:03:59 PDT 2017","Sat Oct 07 13:57:41 PDT 2017","","","370","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_170551150177123","Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","wsj|8304333127_10156668072748128|10156668072748128_170551150177123|Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","6"
"3B9J25CZ25EN8SF0N1N3V9DS4ELCSF","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3LOZAJ85YDELTB7RAL9L7OHLNPF2XG","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:36 PDT 2017","Sat Oct 07 13:14:32 PDT 2017","Tue Oct 10 13:14:32 PDT 2017","Sat Oct 07 13:57:41 PDT 2017","","","1076","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_170551150177123","Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","wsj|8304333127_10156668072748128|10156668072748128_170551150177123|Det er goddamn genialt jo Marie Hjorth Køgs Andersen Emilie Stilling Sørensen Ida Jakobsen Sandra Duus","6"
"3YOAVL4CA0IHE0OZPEBT84Y7ZG4Z4U","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","324G5B4FB39KIMYMDL19U1BIOYG706","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:54:56 PDT 2017","Sat Oct 07 12:55:05 PDT 2017","Tue Oct 10 12:55:05 PDT 2017","Sat Oct 07 13:57:08 PDT 2017","","","9","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_368045473646271","Luis Sanchez todo lo que ya tenias","wsj|8304333127_10156668072748128|10156668072748128_368045473646271|Luis Sanchez todo lo que ya tenias","6"
"3YOAVL4CA0IHE0OZPEBT84Y7ZG4Z4U","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3RKNTXVS3MZJ0CEL3P0VGV3L6I24AA","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:55:04 PDT 2017","Sat Oct 07 12:57:33 PDT 2017","Tue Oct 10 12:57:33 PDT 2017","Sat Oct 07 13:57:08 PDT 2017","","","149","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_368045473646271","Luis Sanchez todo lo que ya tenias","wsj|8304333127_10156668072748128|10156668072748128_368045473646271|Luis Sanchez todo lo que ya tenias","6"
"3YOAVL4CA0IHE0OZPEBT84Y7ZG4Z4U","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3UWN2HHPUY69MGAL2U1I043RJ53SNO","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:57:09 PDT 2017","Sat Oct 07 13:15:50 PDT 2017","Tue Oct 10 13:15:50 PDT 2017","Sat Oct 07 13:57:08 PDT 2017","","","1121","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_368045473646271","Luis Sanchez todo lo que ya tenias","wsj|8304333127_10156668072748128|10156668072748128_368045473646271|Luis Sanchez todo lo que ya tenias","6"
"3QGTX7BCHP3ZAJSZ3JU3DW4LZCZZ5Z","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","33IZTU6J812EYAOP40ORY6UPLJDSX8","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:53:28 PDT 2017","Sat Oct 07 12:53:41 PDT 2017","Tue Oct 10 12:53:41 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","13","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156666865033128","10156666865033128_10156668798723128","Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","wsj|8304333127_10156666865033128|10156666865033128_10156668798723128|Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","1"
"3QGTX7BCHP3ZAJSZ3JU3DW4LZCZZ5Z","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","36U2A8VAG105AW1R4N1RQYAO6VUYK3","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:08 PDT 2017","Sat Oct 07 12:54:53 PDT 2017","Tue Oct 10 12:54:53 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","45","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156666865033128","10156666865033128_10156668798723128","Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","wsj|8304333127_10156666865033128|10156666865033128_10156668798723128|Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","1"
"3QGTX7BCHP3ZAJSZ3JU3DW4LZCZZ5Z","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3TXD01ZLD4I3FLSJ9UHMGWFFDLTU4B","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:48 PDT 2017","Sat Oct 07 12:55:58 PDT 2017","Tue Oct 10 12:55:58 PDT 2017","Sat Oct 07 13:57:01 PDT 2017","","","10","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156666865033128","10156666865033128_10156668798723128","Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","wsj|8304333127_10156666865033128|10156666865033128_10156668798723128|Collado Jorge  what?.....unwanted here and there?   No wonder you're bitter....","1"
"3ZZAYRN1I6SPWHPI261K0E3VVBITOI","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","31LM9EDVOLTGNDRVF0S483C4NMQJNZ","A12SMSQ6D5227J","Approved","Sat Oct 07 12:53:35 PDT 2017","Sat Oct 07 12:53:39 PDT 2017","Tue Oct 10 12:53:39 PDT 2017","Sat Oct 07 13:57:09 PDT 2017","","","4","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_276573686190582","Aw. Sa man diay imo tong last year?","wsj|8304333127_10156668072748128|10156668072748128_276573686190582|Aw. Sa man diay imo tong last year?","6"
"3ZZAYRN1I6SPWHPI261K0E3VVBITOI","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","34S9DKFK73Q6I2MU10T7IQRS0QZYN8","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:21 PDT 2017","Sat Oct 07 12:54:28 PDT 2017","Tue Oct 10 12:54:28 PDT 2017","Sat Oct 07 13:57:09 PDT 2017","","","7","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_276573686190582","Aw. Sa man diay imo tong last year?","wsj|8304333127_10156668072748128|10156668072748128_276573686190582|Aw. Sa man diay imo tong last year?","6"
"3ZZAYRN1I6SPWHPI261K0E3VVBITOI","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","34X6J5FLPTZ1QA4NVSKLCX79SXDJQM","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:53:38 PDT 2017","Sat Oct 07 12:53:55 PDT 2017","Tue Oct 10 12:53:55 PDT 2017","Sat Oct 07 13:57:10 PDT 2017","","","17","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_276573686190582","Aw. Sa man diay imo tong last year?","wsj|8304333127_10156668072748128|10156668072748128_276573686190582|Aw. Sa man diay imo tong last year?","6"
"3IH9TRB0FB0ERB262S45ABOERJSI13","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3DR23U6WE5F67AANYV3PKM547WGTEP","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:35 PDT 2017","Sat Oct 07 12:54:37 PDT 2017","Tue Oct 10 12:54:37 PDT 2017","Sat Oct 07 13:57:44 PDT 2017","","","2","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_694623984075445","Manuel Villalpando","wsj|8304333127_10156668072748128|10156668072748128_694623984075445|Manuel Villalpando","5"
"3IH9TRB0FB0ERB262S45ABOERJSI13","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3JC6VJ2SABK1WVILHUJ5LN9Z6EXA5L","A2T5CROJ0FWIJY","Approved","Sat Oct 07 12:56:35 PDT 2017","Sat Oct 07 12:56:49 PDT 2017","Tue Oct 10 12:56:49 PDT 2017","Sat Oct 07 13:57:44 PDT 2017","","","14","100% (16/16)","100% (16/16)","100% (16/16)","wsj","8304333127_10156668072748128","10156668072748128_694623984075445","Manuel Villalpando","wsj|8304333127_10156668072748128|10156668072748128_694623984075445|Manuel Villalpando","5"
"3IH9TRB0FB0ERB262S45ABOERJSI13","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3QECW5O0KH26BRHUNUAMGSZRU3I5T1","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:57:50 PDT 2017","Sat Oct 07 13:00:01 PDT 2017","Tue Oct 10 13:00:01 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","131","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_694623984075445","Manuel Villalpando","wsj|8304333127_10156668072748128|10156668072748128_694623984075445|Manuel Villalpando","5"
"3W3RSPVVGSSWQ91APJB2DTL3JKKLUK","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3EQHHY4HQST26MVO3UBFH9K249A5GS","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:57:04 PDT 2017","Sat Oct 07 12:59:34 PDT 2017","Tue Oct 10 12:59:34 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","150","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_529601867385992","Jc Mendoza Magnaye","wsj|8304333127_10156668072748128|10156668072748128_529601867385992|Jc Mendoza Magnaye","6"
"3W3RSPVVGSSWQ91APJB2DTL3JKKLUK","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3F1567XTNW6CKYRE9GT8N3T6WS29QI","A3KQEFX15OV461","Approved","Sat Oct 07 12:55:54 PDT 2017","Sat Oct 07 12:56:01 PDT 2017","Tue Oct 10 12:56:01 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","7","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_529601867385992","Jc Mendoza Magnaye","wsj|8304333127_10156668072748128|10156668072748128_529601867385992|Jc Mendoza Magnaye","5"
"3W3RSPVVGSSWQ91APJB2DTL3JKKLUK","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3TMSXRD2X61ZFQK5HCDL0MT9MHV1W5","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:04 PDT 2017","Sat Oct 07 12:55:13 PDT 2017","Tue Oct 10 12:55:13 PDT 2017","Sat Oct 07 13:57:05 PDT 2017","","","9","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_529601867385992","Jc Mendoza Magnaye","wsj|8304333127_10156668072748128|10156668072748128_529601867385992|Jc Mendoza Magnaye","5"
"371QPA24C2P40PIHW439OIQN2191T6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3BDCF01OGXVGU2J9PNDS5YN3VVZYL6","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:10 PDT 2017","Sat Oct 07 12:55:05 PDT 2017","Tue Oct 10 12:55:05 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","55","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_346589599127331","Zed Dee Baasit Shahrin","wsj|8304333127_10156668072748128|10156668072748128_346589599127331|Zed Dee Baasit Shahrin","6"
"371QPA24C2P40PIHW439OIQN2191T6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3I33IC7ZWF39XYZYZBH7NG6NM462AC","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:31 PDT 2017","Sat Oct 07 12:55:35 PDT 2017","Tue Oct 10 12:55:35 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","4","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_346589599127331","Zed Dee Baasit Shahrin","wsj|8304333127_10156668072748128|10156668072748128_346589599127331|Zed Dee Baasit Shahrin","6"
"371QPA24C2P40PIHW439OIQN2191T6","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3RWE2M8QWHB9L7Q9TSIYQYX8ODL0NA","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:35 PDT 2017","Sat Oct 07 13:07:36 PDT 2017","Tue Oct 10 13:07:36 PDT 2017","Sat Oct 07 13:57:32 PDT 2017","","","661","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_346589599127331","Zed Dee Baasit Shahrin","wsj|8304333127_10156668072748128|10156668072748128_346589599127331|Zed Dee Baasit Shahrin","5|6"
"3BA7SXOG1JR9VAPAR07T3DCDSLHR80","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3DI28L7YXAF5YQYEWCJFEGM9FDPE11","A2VNK2H6USLQTK","Approved","Sat Oct 07 12:52:16 PDT 2017","Sat Oct 07 12:56:11 PDT 2017","Tue Oct 10 12:56:11 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","235","100% (1/1)","100% (1/1)","100% (1/1)","wsj","8304333127_10156668072748128","10156668072748128_891292057704515","mataas ata kunsumo sa memory eh ","wsj|8304333127_10156668072748128|10156668072748128_891292057704515|mataas ata kunsumo sa memory eh","6"
"3BA7SXOG1JR9VAPAR07T3DCDSLHR80","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3FE2ERCCZX9UR9U5BSX1KOYLMV1OPJ","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:54:17 PDT 2017","Sat Oct 07 12:54:22 PDT 2017","Tue Oct 10 12:54:22 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","5","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_891292057704515","mataas ata kunsumo sa memory eh ","wsj|8304333127_10156668072748128|10156668072748128_891292057704515|mataas ata kunsumo sa memory eh","6"
"3BA7SXOG1JR9VAPAR07T3DCDSLHR80","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:14 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:14 PDT 2017","","","3P1L2B7AD1Q40OF7J04U37P1HL0OLL","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:54:02 PDT 2017","Sat Oct 07 12:55:19 PDT 2017","Tue Oct 10 12:55:19 PDT 2017","Sat Oct 07 13:57:42 PDT 2017","","","77","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_891292057704515","mataas ata kunsumo sa memory eh ","wsj|8304333127_10156668072748128|10156668072748128_891292057704515|mataas ata kunsumo sa memory eh","6"
"3XH7ZM9YX2V99F8KWSD7397OCRZR9P","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3C5W7UE9CFRB0FBKK3S5MXVJTUVXM1","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:01 PDT 2017","Sat Oct 07 13:23:27 PDT 2017","Tue Oct 10 13:23:27 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","1586","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_1870869163231971","Ninon Slettenhaar","wsj|8304333127_10156668072748128|10156668072748128_1870869163231971|Ninon Slettenhaar","6"
"3XH7ZM9YX2V99F8KWSD7397OCRZR9P","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3TU5ZICBRD2C6T844ONUN7YVCMKQ8A","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:59:01 PDT 2017","Sat Oct 07 13:00:22 PDT 2017","Tue Oct 10 13:00:22 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","81","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_1870869163231971","Ninon Slettenhaar","wsj|8304333127_10156668072748128|10156668072748128_1870869163231971|Ninon Slettenhaar","6"
